,154445,,,,36.85,-120.46,-8,40,-8,c,w/m2,w/m2
2014,11,4,21,0,0,0,0,3.929107666,12.9901062,1002,332,2
2014,11,4,22,0,0,0,0,3.50177002,12.55602417,1002,333,2
2014,11,4,23,0,0,0,0,3.122497559,12.17073975,1001,337,2
2014,11,5,0,0,0,0,0,2.805053711,11.84819946,1001,339,2
2014,11,5,1,0,0,0,0,2.49710083,11.53530273,1001,334,2
2014,11,5,2,0,0,0,0,2.18258667,11.21569214,1000,328,2
2014,11,5,3,0,0,0,0,1.882080078,10.91021118,1000,326,2
2014,11,5,4,0,0,0,0,1.581207275,10.6043335,1000,326,1
2014,11,5,5,0,0,0,0,1.328918457,10.34783325,1000,331,1
2014,11,5,6,0,0,0,0,1.201934814,10.2187439,1000,348,0
2014,11,5,7,0,30,257,52,3.072814941,12.12038574,1000,52,0
2014,11,5,8,0,68,599,226,6.701416016,15.80571899,1000,108,0
2014,11,5,9,0,87,745,397,9.869110107,19.0213562,1000,139,0
2014,11,5,10,0,99,817,529,13.15887451,22.36092529,1000,146,0
2014,11,5,11,0,104,851,607,15.45480347,24.69222412,999,152,0
2014,11,5,12,0,105,857,624,17.30172729,26.5682312,998,157,1
2014,11,5,13,0,102,839,577,18.45492554,27.7399231,998,155,1
2014,11,5,14,0,94,789,470,18.43540955,27.72014771,997,154,1
2014,11,5,15,0,79,688,316,17.13705444,26.40105591,997,149,0
2014,11,5,16,0,53,469,137,14.05197144,23.26793823,997,121,0
2014,11,5,17,0,0,0,0,11.20050049,20.37313232,997,71,0
2014,11,5,18,0,0,0,0,10.09759521,19.25353394,998,65,0
2014,11,5,19,0,0,0,0,9.235778809,18.37871704,998,85,1
2014,11,5,20,0,0,0,0,8.578399658,17.71135864,998,111,1
2014,11,5,21,0,0,0,0,8.05279541,17.17778931,999,132,1
2014,11,5,22,0,0,0,0,7.595153809,16.7131897,999,144,2
2014,11,5,23,0,0,0,0,7.126190186,16.23708496,999,149,2
2014,11,6,0,0,0,0,0,6.656982422,15.76073608,999,152,2
2014,11,6,1,0,0,0,0,6.219940186,15.3170105,999,149,2
2014,11,6,2,0,0,0,0,5.853149414,14.94457397,999,146,2
2014,11,6,3,0,0,0,0,5.545074463,14.6317688,999,146,2
2014,11,6,4,0,0,0,0,5.290802002,14.37349854,999,148,2
2014,11,6,5,0,0,0,0,5.048065186,14.12700806,999,152,1
2014,11,6,6,0,0,0,0,4.818664551,13.89400635,1000,158,1
2014,11,6,7,0,29,242,49,6.404968262,15.50475464,1000,164,1
2014,11,6,8,0,68,587,220,9.820617676,18.97207031,1001,175,1
2014,11,6,9,0,87,735,389,12.53744507,21.72991333,1001,202,0
2014,11,6,10,0,99,808,521,15.61141968,24.85112915,1001,227,0
2014,11,6,11,0,104,842,599,18.28945923,27.57158813,1001,232,1
2014,11,6,12,0,191,572,535,20.05148315,29.36239014,1000,234,1
2014,11,6,13,0,201,482,471,20.56990051,29.88945923,999,242,1
2014,11,6,14,0,134,572,405,20.18508911,29.49828491,999,257,1
2014,11,6,15,0,90,550,277,18.73843384,28.027948,999,281,1
2014,11,6,16,0,53,344,113,15.32403564,24.55947266,999,301,2
2014,11,6,17,0,0,0,0,12.33276367,21.52230225,999,310,2
2014,11,6,18,0,0,0,0,10.89892578,20.06670532,1000,317,3
2014,11,6,19,0,0,0,0,9.68862915,18.83812866,1000,319,3
2014,11,6,20,0,0,0,0,8.700927734,17.83550415,1001,314,2
2014,11,6,21,0,0,0,0,7.822509766,16.94378052,1001,304,2
2014,11,6,22,0,0,0,0,6.966186523,16.07445679,1001,297,3
2014,11,6,23,0,0,0,0,6.092956543,15.18786011,1001,296,3
2014,11,7,0,0,0,0,0,5.233612061,14.315271,1001,299,3
2014,11,7,1,0,0,0,0,4.473388672,13.5432373,1000,303,3
2014,11,7,2,0,0,0,0,3.76953125,12.828302,1000,308,3
2014,11,7,3,0,0,0,0,3.18057251,12.23000488,999,311,2
2014,11,7,4,0,0,0,0,2.792877197,11.8361145,999,310,2
2014,11,7,5,0,0,0,0,2.625030518,11.66555176,999,307,2
2014,11,7,6,0,0,0,0,2.505004883,11.543573,999,304,2
2014,11,7,7,0,29,233,46,3.697479248,12.75515137,1000,304,2
2014,11,7,8,0,67,583,217,6.320526123,15.41896973,1000,306,2
2014,11,7,9,0,87,732,385,9.791809082,18.94286499,1000,311,2
2014,11,7,10,0,99,805,516,12.74688721,21.94259033,1000,312,2
2014,11,7,11,0,104,837,593,15.09609985,24.32790527,1000,314,2
2014,11,7,12,0,106,843,609,16.61721802,25.87282715,999,317,2
2014,11,7,13,0,102,823,562,17.25888062,26.52471313,998,319,2
2014,11,7,14,0,94,772,456,17.07849121,26.34151611,997,322,2
2014,11,7,15,0,79,668,304,15.91644287,25.16121826,997,324,2
2014,11,7,16,0,52,445,128,13.19848633,22.40136108,997,322,3
2014,11,7,17,0,0,0,0,10.19116211,19.34853516,997,320,3
2014,11,7,18,0,0,0,0,8.844177246,17.98128662,997,321,3
2014,11,7,19,0,0,0,0,7.806243896,16.92763672,998,319,3
2014,11,7,20,0,0,0,0,6.996765137,16.10588989,998,314,3
2014,11,7,21,0,0,0,0,6.275512695,15.37362061,998,309,2
2014,11,7,22,0,0,0,0,5.612731934,14.70061646,998,308,2
2014,11,7,23,0,0,0,0,5.032653809,14.11156616,998,309,2
2014,11,8,0,0,0,0,0,4.571594238,13.64336548,998,313,2
2014,11,8,1,0,0,0,0,4.202209473,13.26818237,997,316,1
2014,11,8,2,0,0,0,0,3.887969971,12.94906006,997,316,1
2014,11,8,3,0,0,0,0,3.609863281,12.66655884,997,316,1
2014,11,8,4,0,0,0,0,3.347381592,12.39992676,997,313,1
2014,11,8,5,0,0,0,0,3.069976807,12.11812744,997,308,1
2014,11,8,6,0,0,0,0,2.809356689,11.85323486,997,304,1
2014,11,8,7,0,27,218,43,4.331176758,13.39916382,998,305,1
2014,11,8,8,0,67,573,211,7.633300781,16.75203857,998,310,1
2014,11,8,9,0,87,725,379,10.93664551,20.10521851,998,314,0
2014,11,8,10,0,99,799,510,14.71298218,23.93905029,997,342,0
2014,11,8,11,0,169,596,514,17.21765137,26.48287354,997,352,0
2014,11,8,12,0,188,556,518,18.83473206,28.12593994,996,352,0
2014,11,8,13,0,212,421,446,19.52597046,28.82851563,995,349,0
2014,11,8,14,0,162,449,371,19.39552307,28.69597778,995,342,0
2014,11,8,15,0,79,662,300,18.04751587,27.32616577,994,332,0
2014,11,8,16,0,51,437,125,14.84890747,24.07729492,995,328,1
2014,11,8,17,0,0,0,0,12.10400391,21.29046021,995,331,1
2014,11,8,18,0,0,0,0,10.94433594,20.11327515,995,337,2
2014,11,8,19,0,0,0,0,10.04629517,19.20171509,995,342,2
2014,11,8,20,0,0,0,0,9.401489258,18.54717407,996,338,1
2014,11,8,21,0,0,0,0,8.916473389,18.05483398,996,324,1
2014,11,8,22,0,0,0,0,8.466827393,17.5984436,995,310,1
2014,11,8,23,0,0,0,0,7.978088379,17.10238037,995,301,1
2014,11,9,0,0,0,0,0,7.419616699,16.53548584,995,299,1
2014,11,9,1,0,0,0,0,6.818450928,15.92528687,994,306,1
2014,11,9,2,0,0,0,0,6.226531982,15.32436523,994,318,1
2014,11,9,3,0,0,0,0,5.789794922,14.88097534,994,324,1
2014,11,9,4,0,0,0,0,5.432098389,14.5178772,993,320,1
2014,11,9,5,0,0,0,0,5.089080811,14.16954956,993,307,1
2014,11,9,6,0,0,0,0,4.703887939,13.77840576,993,293,1
2014,11,9,7,0,26,204,40,5.821289063,14.91304932,993,286,1
2014,11,9,8,0,66,562,206,8.762237549,17.89858398,993,284,1
2014,11,9,9,0,87,716,372,11.81317139,20.99541626,993,289,1
2014,11,9,10,0,98,792,503,15.13241577,24.36535034,993,302,1
2014,11,9,11,0,104,827,580,17.80053711,27.07543335,991,309,1
2014,11,9,12,0,105,834,596,19.66104126,28.96608887,991,309,1
2014,11,9,13,0,102,814,550,20.15022278,29.4633728,989,307,1
2014,11,9,14,0,94,762,446,19.72052002,29.02663574,989,309,1
2014,11,9,15,0,78,656,295,18.36708069,27.65123901,988,313,2
2014,11,9,16,0,51,429,122,15.37210083,24.6090332,988,315,2
2014,11,9,17,0,0,0,0,12.56713867,21.76116333,989,316,3
2014,11,9,18,0,0,0,0,11.33047485,20.50582275,989,320,3
2014,11,9,19,0,0,0,0,10.17980957,19.33788452,989,323,3
2014,11,9,20,0,0,0,0,9.137420654,18.27987061,989,319,2
2014,11,9,21,0,0,0,0,8.25793457,17.38723145,989,308,2
2014,11,9,22,0,0,0,0,7.478271484,16.59584961,988,303,2
2014,11,9,23,0,0,0,0,6.720184326,15.82628784,988,308,2
2014,11,10,0,0,0,0,0,5.952697754,15.04711304,988,315,3
2014,11,10,1,0,0,0,0,5.143218994,14.22524414,988,315,2
2014,11,10,2,0,0,0,0,4.457183838,13.52868042,987,305,2
2014,11,10,3,0,0,0,0,3.917205811,12.98034058,987,283,2
2014,11,10,4,0,0,0,0,3.427490234,12.48290405,987,266,2
2014,11,10,5,0,0,0,0,2.921447754,11.9687439,987,263,2
2014,11,10,6,0,0,0,0,2.37008667,11.40834961,988,266,2
2014,11,10,7,0,25,199,39,3.441986084,12.49727783,989,272,2
2014,11,10,8,0,66,567,205,6.240997314,15.33962402,990,277,1
2014,11,10,9,0,87,723,373,10.16009521,19.31777344,990,287,1
2014,11,10,10,0,99,800,504,13.70944214,22.92070923,990,300,0
2014,11,10,11,0,105,836,583,15.9513855,25.19729004,989,296,0
2014,11,10,12,0,106,844,600,17.26223755,26.52877197,989,286,0
2014,11,10,13,0,103,827,555,17.69859314,26.97213135,987,284,0
2014,11,10,14,0,94,775,450,17.34405518,26.61199341,987,287,1
2014,11,10,15,0,79,669,298,16.10903931,25.35756836,987,290,1
2014,11,10,16,0,51,436,121,13.36517334,22.57146606,987,293,1
2014,11,10,17,0,0,0,0,10.75012207,19.91692505,987,294,2
2014,11,10,18,0,0,0,0,9.636749268,18.78682861,988,295,2
2014,11,10,19,0,0,0,0,8.381072998,17.51226196,988,294,2
2014,11,10,20,0,0,0,0,7.237243652,16.35112915,989,285,2
2014,11,10,21,0,0,0,0,6.218353271,15.31676636,989,273,2
2014,11,10,22,0,0,0,0,5.298126221,14.38240967,989,268,2
2014,11,10,23,0,0,0,0,4.509552002,13.5815979,989,268,1
2014,11,11,0,0,0,0,0,3.95123291,13.01448975,990,268,1
2014,11,11,1,0,0,0,0,3.675109863,12.73400269,990,266,1
2014,11,11,2,0,0,0,0,3.386138916,12.44042358,990,268,2
2014,11,11,3,0,0,0,0,3.083648682,12.13305054,990,269,2
2014,11,11,4,0,0,0,0,2.850585938,11.89620361,990,266,2
2014,11,11,5,0,0,0,0,2.695037842,11.73809204,991,261,2
2014,11,11,6,0,0,0,0,2.584320068,11.62548218,991,258,2
2014,11,11,7,0,18,0,18,3.792449951,12.85280762,992,260,2
2014,11,11,8,0,90,33,98,6.106506348,15.20269165,993,260,1
2014,11,11,9,0,159,248,256,7.774932861,16.89641724,993,259,1
2014,11,11,10,0,210,305,363,8.658905029,17.79378662,992,259,0
2014,11,11,11,0,253,80,299,9.480773926,18.62801514,992,259,0
2014,11,11,12,0,245,46,272,10.2116394,19.36989746,992,262,1
2014,11,11,13,0,245,102,300,10.77920532,19.94606934,991,266,1
2014,11,11,14,0,145,0,145,10.76730347,19.93398438,991,271,1
2014,11,11,15,0,132,111,169,10.33172607,19.49187622,991,276,1
2014,11,11,16,0,50,414,115,9.086120605,18.22753296,991,285,1
2014,11,11,17,0,0,0,0,7.930786133,17.05474243,992,297,2
2014,11,11,18,0,0,0,0,7.403808594,16.51976929,992,309,2
2014,11,11,19,0,0,0,0,6.848937988,15.95641479,993,324,2
2014,11,11,20,0,0,0,0,6.383331299,15.48375854,993,335,1
2014,11,11,21,0,0,0,0,5.975219727,15.06939087,993,327,1
2014,11,11,22,0,0,0,0,5.708679199,14.79873047,993,308,1
2014,11,11,23,0,0,0,0,5.354980469,14.43959961,993,299,2
2014,11,12,0,0,0,0,0,4.776489258,13.85210571,993,300,2
2014,11,12,1,0,0,0,0,3.999938965,13.06337891,993,300,2
2014,11,12,2,0,0,0,0,3.042236328,12.09041748,994,301,2
2014,11,12,3,0,0,0,0,2.254333496,11.2897583,994,302,2
2014,11,12,4,0,0,0,0,1.661804199,10.68746338,994,302,2
2014,11,12,5,0,0,0,0,1.199951172,10.21791992,994,300,2
2014,11,12,6,0,0,0,0,0.825439453,9.837091064,994,296,2
2014,11,12,7,0,23,175,34,1.939147949,10.9692627,995,292,2
2014,11,12,8,0,65,549,196,4.789306641,13.86483154,995,293,1
2014,11,12,9,0,87,709,361,7.19732666,16.30977783,995,294,1
2014,11,12,10,0,99,787,491,9.035552979,18.17574463,995,290,1
2014,11,12,11,0,105,822,568,10.53161621,19.69432983,995,286,1
2014,11,12,12,0,106,829,584,11.45663452,20.63335571,995,286,1
2014,11,12,13,0,102,808,538,11.76226807,20.94365845,994,293,1
2014,11,12,14,0,162,419,351,11.43286133,20.60930786,994,298,1
2014,11,12,15,0,78,644,285,10.37869263,19.53930054,994,303,1
2014,11,12,16,0,49,409,113,8.227386475,17.35561523,994,310,1
2014,11,12,17,0,0,0,0,6.039825439,15.13479004,994,316,1
2014,11,12,18,0,0,0,0,5.342712402,14.4269043,994,322,1
2014,11,12,19,0,0,0,0,4.98324585,14.06185303,995,326,1
2014,11,12,20,0,0,0,0,4.846221924,13.92266235,995,317,1
2014,11,12,21,0,0,0,0,4.726074219,13.80059204,995,304,1
2014,11,12,22,0,0,0,0,4.495941162,13.56685791,995,298,0
2014,11,12,23,0,0,0,0,4.164215088,13.22994385,995,280,0
2014,11,13,0,0,0,0,0,3.70022583,12.75863037,995,159,0
2014,11,13,1,0,0,0,0,3.771972656,12.83156738,995,159,1
2014,11,13,2,0,0,0,0,4.078765869,13.14324341,995,169,2
2014,11,13,3,0,0,0,0,4.212005615,13.27861938,994,179,2
2014,11,13,4,0,0,0,0,4.12097168,13.18615112,994,186,2
2014,11,13,5,0,0,0,0,4.032684326,13.096521,994,189,2
2014,11,13,6,0,0,0,0,4.003814697,13.06713257,995,186,2
2014,11,13,7,0,6,0,6,4.254119873,13.32134399,995,175,1
2014,11,13,8,0,58,0,58,4.78527832,13.86071167,995,156,1
2014,11,13,9,0,55,0,55,5.876312256,14.96856079,996,145,1
2014,11,13,10,0,212,68,246,7.573272705,16.69136963,996,148,1
2014,11,13,11,0,243,61,277,9.396118164,18.54168091,996,156,1
2014,11,13,12,0,264,100,322,10.46170044,19.62331543,996,170,0
2014,11,13,13,0,243,116,305,10.78317261,19.94970093,995,236,0
2014,11,13,14,0,196,156,266,10.63116455,19.79543457,995,289,0
2014,11,13,15,0,125,213,193,9.983459473,19.13796387,995,300,0
2014,11,13,16,0,55,67,66,8.465789795,17.59743652,995,318,1
2014,11,13,17,0,0,0,0,7.269073486,16.38256226,996,325,1
2014,11,13,18,0,0,0,0,6.783050537,15.88909302,996,324,2
2014,11,13,19,0,0,0,0,6.293792725,15.39232788,997,321,2
2014,11,13,20,0,0,0,0,5.845947266,14.93761597,997,316,2
2014,11,13,21,0,0,0,0,5.545806885,14.63283691,997,313,2
2014,11,13,22,0,0,0,0,5.220367432,14.30236206,997,310,2
2014,11,13,23,0,0,0,0,4.772949219,13.84804688,996,309,2
2014,11,14,0,0,0,0,0,4.312744141,13.38070068,996,307,2
2014,11,14,1,0,0,0,0,3.916381836,12.97802124,996,302,2
2014,11,14,2,0,0,0,0,3.442504883,12.49666748,996,297,3
2014,11,14,3,0,0,0,0,2.953491211,11.99981079,996,293,3
2014,11,14,4,0,0,0,0,2.451141357,11.48928223,996,290,3
2014,11,14,5,0,0,0,0,2.085449219,11.11754761,997,288,3
2014,11,14,6,0,0,0,0,1.907012939,10.93605957,998,287,3
2014,11,14,7,0,21,153,29,2.612823486,11.65337524,998,288,2
2014,11,14,8,0,64,537,188,4.34866333,13.41689453,998,293,2
2014,11,14,9,0,86,702,353,6.262329102,15.36019287,998,302,2
2014,11,14,10,0,99,782,483,8.62701416,17.76079712,998,310,2
2014,11,14,11,0,105,820,560,10.15087891,19.30767212,997,314,2
2014,11,14,12,0,106,827,577,11.16091919,20.33297119,997,313,2
2014,11,14,13,0,103,807,532,11.45578003,20.63237915,996,311,2
2014,11,14,14,0,94,753,429,10.993927,20.16356812,996,308,2
2014,11,14,15,0,78,642,280,9.773376465,18.924646,996,306,3
2014,11,14,16,0,49,403,109,8.017547607,17.14232788,996,305,3
2014,11,14,17,0,0,0,0,5.918914795,15.01168213,997,306,3
2014,11,14,18,0,0,0,0,4.789245605,13.86449585,997,308,3
2014,11,14,19,0,0,0,0,3.904022217,12.96532593,997,313,3
2014,11,14,20,0,0,0,0,3.148590088,12.19780884,998,316,3
2014,11,14,21,0,0,0,0,2.511260986,11.55016479,998,316,3
2014,11,14,22,0,0,0,0,2.033569336,11.06463013,998,312,3
2014,11,14,23,0,0,0,0,1.688537598,10.71380005,998,307,3
2014,11,15,0,0,0,0,0,1.550415039,10.57348022,998,306,3
2014,11,15,1,0,0,0,0,1.369415283,10.38945923,998,301,2
2014,11,15,2,0,0,0,0,0.907775879,9.920068359,998,296,3
2014,11,15,3,0,0,0,0,0.814331055,9.824914551,998,295,3
2014,11,15,4,0,0,0,0,0.784210205,9.79418335,999,299,2
2014,11,15,5,0,0,0,0,0.420959473,9.424676514,999,303,2
2014,11,15,6,0,0,0,0,0.135986328,9.134729004,999,301,2
2014,11,15,7,0,27,0,27,0.522949219,9.528344727,1000,292,1
2014,11,15,8,0,64,528,183,2.015808105,11.04628906,1000,285,1
2014,11,15,9,0,86,695,347,3.942504883,13.00408325,1000,287,1
2014,11,15,10,0,98,777,477,6.217407227,15.3144165,999,294,2
2014,11,15,11,0,105,815,554,8.413146973,17.54360352,999,298,2
2014,11,15,12,0,106,823,571,10.12716675,19.2835022,998,300,2
2014,11,15,13,0,102,801,525,10.45855713,19.6199585,998,305,2
2014,11,15,14,0,93,746,423,10.10919189,19.26534424,997,309,3
2014,11,15,15,0,77,633,275,9.047210693,18.18731079,998,312,3
2014,11,15,16,0,48,392,106,7.192016602,16.30401001,998,314,3
2014,11,15,17,0,0,0,0,5.19152832,14.27272949,999,314,3
2014,11,15,18,0,0,0,0,4.244903564,13.31130371,999,316,3
2014,11,15,19,0,0,0,0,3.435089111,12.4885498,1000,317,3
2014,11,15,20,0,0,0,0,2.740264893,11.78249512,1000,320,3
2014,11,15,21,0,0,0,0,2.093139648,11.12478027,1000,322,3
2014,11,15,22,0,0,0,0,1.497009277,10.51876221,1000,322,3
2014,11,15,23,0,0,0,0,0.934753418,9.947106934,1000,322,3
2014,11,16,0,0,0,0,0,0.378265381,9.381066895,1000,323,3
2014,11,16,1,0,0,0,0,-0.038299561,8.957269287,1000,322,3
2014,11,16,2,0,0,0,0,-0.469055176,8.518823242,1001,324,2
2014,11,16,3,0,0,0,0,-0.954620361,8.024621582,1000,327,2
2014,11,16,4,0,0,0,0,-1.364715576,7.60692749,1001,331,1
2014,11,16,5,0,0,0,0,-1.560089111,7.407922363,1001,338,0
2014,11,16,6,0,0,0,0,-1.647857666,7.318444824,1001,171,0
2014,11,16,7,0,17,0,17,-0.668029785,8.316033936,1002,154,0
2014,11,16,8,0,84,49,95,1.903717041,10.93187866,1002,156,1
2014,11,16,9,0,116,475,292,4.453552246,13.52269897,1003,165,1
2014,11,16,10,0,190,355,362,6.957183838,16.06502686,1003,165,1
2014,11,16,11,0,251,178,349,8.688110352,17.82225952,1003,148,0
2014,11,16,12,0,212,443,461,9.863586426,19.01549683,1003,122,0
2014,11,16,13,0,219,324,389,10.22940063,19.38689575,1002,93,0
2014,11,16,14,0,175,37,192,9.932495117,19.08553467,1002,59,0
2014,11,16,15,0,125,99,156,8.852142334,17.98891602,1001,29,0
2014,11,16,16,0,52,112,69,6.586303711,15.68865356,1001,10,1
2014,11,16,17,0,0,0,0,4.466033936,13.53554688,1002,9,1
2014,11,16,18,0,0,0,0,3.360992432,12.41295776,1002,13,1
2014,11,16,19,0,0,0,0,2.686187744,11.7272583,1002,20,1
2014,11,16,20,0,0,0,0,2.380310059,11.41640625,1002,30,0
2014,11,16,21,0,0,0,0,2.069213867,11.10021362,1002,54,0
2014,11,16,22,0,0,0,0,1.587371826,10.61037598,1002,153,0
2014,11,16,23,0,0,0,0,1.19152832,10.20797119,1001,174,0
2014,11,17,0,0,0,0,0,1.122802734,10.13808594,1001,165,0
2014,11,17,1,0,0,0,0,1.017364502,10.03093872,1001,145,0
2014,11,17,2,0,0,0,0,0.586669922,9.592858887,1001,125,1
2014,11,17,3,0,0,0,0,-0.080932617,8.913720703,1001,125,1
2014,11,17,4,0,0,0,0,-0.523529053,8.463372803,1001,132,1
2014,11,17,5,0,0,0,0,-0.788909912,8.193200684,1001,134,1
2014,11,17,6,0,0,0,0,-1.019104004,7.958825684,1001,131,1
2014,11,17,7,0,18,130,24,0.076660156,9.073968506,1001,131,1
2014,11,17,8,0,83,60,96,3.490447998,12.54454956,1001,138,1
2014,11,17,9,0,86,716,351,6.586029053,15.68840942,1001,145,1
2014,11,17,10,0,99,803,484,9.574829102,18.72252808,1001,148,1
2014,11,17,11,0,106,845,566,11.86730957,21.04967651,1000,152,1
2014,11,17,12,0,107,856,585,13.36248779,22.56762085,1000,157,1
2014,11,17,13,0,104,838,541,13.90734863,23.12090454,999,157,1
2014,11,17,14,0,95,785,437,13.49517822,22.70244751,999,157,1
2014,11,17,15,0,79,673,285,11.93386841,21.11742554,999,155,1
2014,11,17,16,0,50,194,77,8.289123535,17.41771851,999,146,1
2014,11,17,17,0,0,0,0,5.872253418,14.96401367,999,120,1
2014,11,17,18,0,0,0,0,4.812072754,13.88738403,999,96,1
2014,11,17,19,0,0,0,0,3.897033691,12.95794067,999,92,2
2014,11,17,20,0,0,0,0,3.154296875,12.20342407,999,98,2
2014,11,17,21,0,0,0,0,2.596740723,11.63686523,999,109,2
2014,11,17,22,0,0,0,0,2.150177002,11.18300781,999,123,2
2014,11,17,23,0,0,0,0,1.791809082,10.81878052,999,137,2
2014,11,18,0,0,0,0,0,1.499816895,10.52199707,998,149,2
2014,11,18,1,0,0,0,0,1.2421875,10.26003418,998,154,2
2014,11,18,2,0,0,0,0,1.077728271,10.09276733,999,154,2
2014,11,18,3,0,0,0,0,1.03604126,10.05037842,998,152,2
2014,11,18,4,0,0,0,0,0.998535156,10.01223145,999,149,2
2014,11,18,5,0,0,0,0,0.838195801,9.849145508,999,146,2
2014,11,18,6,0,0,0,0,0.625579834,9.632806396,999,145,2
2014,11,18,7,0,8,0,8,1.622619629,10.64663086,999,144,3
2014,11,18,8,0,68,0,68,4.985900879,14.06380615,1000,144,3
2014,11,18,9,0,149,210,226,7.485626221,16.60183105,1000,146,2
2014,11,18,10,0,161,480,389,9.710388184,18.86022339,1000,147,2
2014,11,18,11,0,247,127,316,11.23306274,20.4059082,1000,150,2
2014,11,18,12,0,246,264,393,12.09942627,21.2854248,999,154,2
2014,11,18,13,0,235,159,317,12.58432007,21.77773438,999,158,2
2014,11,18,14,0,179,260,292,12.33340454,21.52303467,998,162,2
2014,11,18,15,0,117,234,189,10.70492554,19.86998901,998,163,2
2014,11,18,16,0,48,11,50,8.720947266,17.85616455,998,160,1
2014,11,18,17,0,0,0,0,7.548126221,16.66564331,997,158,1
2014,11,18,18,0,0,0,0,6.88671875,15.99422607,997,159,1
2014,11,18,19,0,0,0,0,6.128051758,15.2239624,997,161,1
2014,11,18,20,0,0,0,0,5.343933105,14.42775879,997,165,1
2014,11,18,21,0,0,0,0,4.72442627,13.79857788,998,170,2
2014,11,18,22,0,0,0,0,4.164367676,13.22976074,997,174,2
2014,11,18,23,0,0,0,0,3.709777832,12.76799927,997,177,2
2014,11,19,0,0,0,0,0,3.280792236,12.33220825,997,181,2
2014,11,19,1,0,0,0,0,2.945709229,11.99181519,997,187,2
2014,11,19,2,0,0,0,0,2.656188965,11.69765625,996,192,2
2014,11,19,3,0,0,0,0,2.529266357,11.56868896,996,195,2
2014,11,19,4,0,0,0,0,2.617736816,11.65865479,996,194,2
2014,11,19,5,0,0,0,0,2.779937744,11.82344971,996,187,2
2014,11,19,6,0,0,0,0,3.05645752,12.10436401,997,179,2
2014,11,19,7,0,4,0,4,3.782592773,12.84203491,997,171,2
2014,11,19,8,0,37,0,37,5.231842041,14.31386719,998,166,2
2014,11,19,9,0,12,0,12,6.346679688,15.44585571,998,166,2
2014,11,19,10,0,20,0,20,7.383911133,16.49886475,998,167,3
2014,11,19,11,0,170,2,172,8.37878418,17.50881348,998,169,3
2014,11,19,12,0,248,238,380,9.636566162,18.78563843,997,171,2
2014,11,19,13,0,223,67,258,10.61660767,19.78048096,996,176,2
2014,11,19,14,0,150,431,335,10.70309448,19.86828003,996,184,2
2014,11,19,15,0,120,61,138,9.926300049,19.07979736,996,186,1
2014,11,19,16,0,45,379,98,7.93649292,17.05996094,997,177,1
2014,11,19,17,0,0,0,0,6.586120605,15.68905029,997,166,0
2014,11,19,18,0,0,0,0,6.043243408,15.13781128,998,160,0
2014,11,19,19,0,0,0,0,5.579986572,14.66735229,998,185,0
2014,11,19,20,0,0,0,0,5.063995361,14.14333496,998,248,0
2014,11,19,21,0,0,0,0,4.315063477,13.38268433,999,286,0
2014,11,19,22,0,0,0,0,3.509399414,12.56429443,998,301,0
2014,11,19,23,0,0,0,0,2.894073486,11.93905029,999,305,1
2014,11,20,0,0,0,0,0,2.346801758,11.38286743,999,306,1
2014,11,20,1,0,0,0,0,1.850006104,10.87807617,998,305,1
2014,11,20,2,0,0,0,0,1.438934326,10.46026001,997,302,0
2014,11,20,3,0,0,0,0,1.132568359,10.14879761,997,275,0
2014,11,20,4,0,0,0,0,0.921813965,9.934472656,997,261,1
2014,11,20,5,0,0,0,0,0.815216064,9.825982666,997,257,1
2014,11,20,6,0,0,0,0,0.778259277,9.788446045,997,253,1
2014,11,20,7,0,6,0,6,1.279571533,10.29818115,998,245,1
2014,11,20,8,0,57,0,57,3.006591797,12.05349121,998,246,1
2014,11,20,9,0,137,27,147,5.294189453,14.37713013,998,254,1
2014,11,20,10,0,158,4,160,7.602722168,16.7210022,998,257,1
2014,11,20,11,0,235,75,275,8.445739746,17.57689819,997,261,1
2014,11,20,12,0,216,26,230,8.574584961,17.7078186,996,263,0
